GCF NAME						
GCF_002213645	NZ_CP007017.1					
GCF_002213665	NZ_CP007018.1					
GCF_002213685	NZ_CP007019.1					
GCF_002213705	NZ_CP007020.1					
GCF_002213725	NZ_CP007021.1					
GCF_002213745	NZ_CP007194.1					
GCF_002213765	NZ_CP007195.1					
GCF_002213785	NZ_CP007196.1					
GCF_002213805	NZ_CP007197.1					
GCF_002213825	NZ_CP007198.1					
GCF_002213845	NZ_CP007199.1					
GCF_002213865	NZ_CP007200.1					
GCF_002213885	NZ_CP007459.1					
GCF_002213905	NZ_CP008837.1					
GCF_002213925	NZ_CP007460.1					
GCF_002213945	NZ_CP007461.1					
GCF_002213965	NZ_CP007462.1					
GCF_002213985	NZ_CP007525.1					
GCF_002214005	NZ_CP007526.1					
GCF_002214045	NZ_CP008836.1					
GCF_002214065	NZ_CP007167.1					
GCF_002214085	NZ_CP007168.1					
GCF_002214105	NZ_CP007169.1					
GCF_002214125	NZ_CP007170.1					
GCF_002214145	NZ_CP007171.1					
GCF_002220325	NZ_CP016629.1					
GCF_002285655	NZ_CP023052.1	NZ_CP023053.1				
GCF_002285835	NZ_CP023050.1	NZ_CP023051.1				
GCF_002557735	NZ_CP023752.1	NZ_CP023753.1				
GCF_002557815	NZ_CP023754.1					
GCF_002831485	NZ_CP025082.1	NZ_CP025083.1				
GCF_002843525	NZ_CP025259.1	NZ_CP025260.1				
GCF_002848425	NZ_CP025442.1					
GCF_002848465	NZ_CP025438.1	NZ_CP025439.1				
GCF_002848485	NZ_CP025440.1	NZ_CP025441.1				
GCF_002848505	NZ_CP025443.1	NZ_CP025444.1				
GCF_002969195	NZ_CP021325.1					
GCF_003030165	NZ_CP028183.1	NZ_CP028184.1				
GCF_003030405	NZ_CP028333.1					
GCF_003031895	NZ_CP025219.1					
GCF_003031915	NZ_CP025220.1					
GCF_003031935	NZ_CP025221.1					
GCF_003031955	NZ_CP025222.1					
GCF_003031975	NZ_CP025560.1	NZ_CP025561.1				
GCF_003032055	NZ_CP025565.1	NZ_CP025562.1	NZ_CP025563.1	NZ_CP025564.1		
GCF_003032075	NZ_CP025567.1	NZ_CP025566.1				
GCF_003043895	NZ_CP025568.1	NZ_CP025569.1				
GCF_003144075	NZ_CP029372.1					
GCF_003390475	NZ_CP031476.1					
GCF_003409075	NZ_CP031674.1					
GCF_003433415	NZ_CP023321.1					
GCF_003722375	NZ_CP033612.1					
GCF_003812545	NZ_CP033737.1					
GCF_003812565	NZ_CP033738.1					
GCF_003900515	NZ_CP041211.1	NZ_CP041212.1				
GCF_003999665	NZ_CP021174.1					
GCF_004101665	NZ_CP035187.1					
GCF_004142705	NZ_CP041213.1	NZ_CP041214.1				
GCF_004763665	NZ_CP044429.1					
GCF_004768685	NZ_CP038642.1	NZ_CP038643.1				
GCF_004771175	NZ_CP031141.1					
GCF_004771195	NZ_CP029175.1					
GCF_006364035	NZ_CP041014.1					
GCF_006364655	NZ_CP040988.1					
GCF_008807875	NZ_CP032668.1					
GCF_008807895	NZ_CP032669.1					
GCF_008807915	NZ_CP032670.1					
GCF_008807935	NZ_CP032671.1					
GCF_008807955	NZ_CP032672.1					
GCF_008807975	NZ_CP032673.1					
GCF_009648595	NZ_CP045747.1					
GCF_009648615	NZ_CP045746.1					
GCF_009648635	NZ_CP045745.1					
GCF_009648655	NZ_CP045751.1					
GCF_009648675	NZ_CP045748.1					
GCF_009648695	NZ_CP045749.1	NZ_CP045750.1				
GCF_009664735	NZ_CP045969.1					
GCF_009664755	NZ_CP045970.1	NZ_CP045971.1				
GCF_009664775	NZ_CP045972.1	NZ_CP045973.1				
GCF_009730615	NZ_CP046361.1					
GCF_009730635	NZ_CP046362.1					
GCF_009866885	NZ_CP023861.1					
GCF_009866905	NZ_CP023862.1					
GCF_010442835	NZ_CP048400.1					
GCF_010443035	NZ_CP048401.1					
GCF_013122235	NZ_CP053357.1					
GCF_013137935	NZ_CP053478.1					
GCF_013177375	NZ_CP053632.1	NZ_CP053633.1				
GCF_013177395	NZ_CP053628.1	NZ_CP053629.1				
GCF_013177415	NZ_CP053630.1	NZ_CP053631.1				
GCF_013389395	NZ_CP058256.1					
GCF_014304675	NZ_CP060432.1					
GCF_014304695	NZ_CP060431.1					
GCF_014304775	NZ_CP060429.1					
GCF_014334275	NZ_CP060526.1	NZ_CP060527.1				
GCF_014843275	NZ_CP062124.1	NZ_CP062125.1				
GCF_014843295	NZ_CP062126.1					
GCF_014843315	NZ_CP062127.1	NZ_CP062128.1				
GCF_014843335	NZ_CP062129.1					
GCF_014983505	NZ_CP063382.1					
GCF_014983645	NZ_CP063383.1	NZ_CP063384.1				
GCF_014983945	NZ_CP063381.1					
GCF_014987905	NZ_CP063240.1					
GCF_015583955	NZ_CP064843.1	NZ_CP064844.1				
GCF_015689035	NZ_CP065028.1					
GCF_016728025	NZ_CP068150.1					
GCF_016757715	NZ_CP068392.1					
GCF_016767835	NZ_CP067362.1					
GCF_016775725	NZ_CP068599.1					
GCF_016775745	NZ_CP068600.1					
GCF_016775765	NZ_CP068601.1					
GCF_016802645	NZ_CP046478.1					
GCF_018106265	NZ_CP071154.1					
GCF_018310555	NZ_CP074104.1					
GCF_018336635	NZ_CP050028.1					
GCF_018336655	NZ_CP050030.1					
GCF_018336675	NZ_CP050029.1					
GCF_018336695	NZ_CP050027.1					
GCF_018336715	NZ_CP050023.1					
GCF_018336735	NZ_CP050026.1					
GCF_018336755	NZ_CP050024.1					
GCF_018336775	NZ_CP050025.1					
GCF_018336795	NZ_CP050129.1					
GCF_018604185	NZ_CP075871.1					
GCF_018604205	NZ_CP075875.1					
GCF_018604225	NZ_CP075878.1					
GCF_018604245	NZ_CP075874.1					
GCF_018604265	NZ_CP075876.1					
GCF_018604285	NZ_CP075877.1					
GCF_018604305	NZ_CP075872.1					
GCF_018604325	NZ_CP075873.1					
GCF_018672415	NZ_CP076051.1					
GCF_018735785	NZ_CP076126.1					
GCF_018735945	NZ_CP076125.1					
GCF_018736025	NZ_CP076127.1					
GCF_018966765	NZ_CP076626.1					
GCF_018966805	NZ_CP076644.1					
GCF_018968745	NZ_CP076669.1	NZ_CP076670.1				
GCF_019332005	NZ_CP076625.1					
GCF_900187225	NZ_LT906436.1					
GCF_900231475	NZ_LT985476.1					
GCF_900231485	NZ_LT985475.1					
GCF_900275645	NZ_LT985474.1					
GCF_900637775	NZ_LR134398.1	NZ_LR134399.1	NZ_LR134400.1	NZ_LR134401.1	NZ_LR134402.1	NZ_LR134403.1
GCF_900637785	NZ_LR134397.1					
GCF_902385845	NZ_LR698978.1					
GCF_905219375	NZ_LR999861.1					
GCF_905219385	NZ_LR999860.1					
